Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
13.9570000000	0.400000000000	77.3307063036	0.0129314737677	-54.7529197371	-49.5803302300	-3.12551907313	5.17102476799	6.97590048939	1281.41579108	-1.58705618047	2.63014212413e-05	0.0978474885829	liquid
14.2670716667	0.400000000000	77.0819962575	0.0129731980041	-52.5954478000	-47.4061685983	-2.97145153174	5.18053122793	7.05056745773	1275.26726846	-1.56508109563	2.52917310206e-05	0.0983733628144	liquid
14.5771433333	0.400000000000	76.8299674216	0.0130157545755	-50.4127671213	-45.2064652912	-2.81892608277	5.19971027292	7.13982692860	1268.99948950	-1.53988894150	2.43523135719e-05	0.0988780331708	liquid
14.8872150000	0.400000000000	76.5743422270	0.0130592045706	-48.2010619426	-42.9773801144	-2.66761695126	5.22470779558	7.23950332328	1262.66060156	-1.51263062173	2.34751410266e-05	0.0993613274793	liquid
15.1972866667	0.400000000000	76.3148734294	0.0131036055629	-45.9576070959	-40.7161648708	-2.51729116266	5.25288472980	7.34666667332	1256.27400204	-1.48410253504	2.26534643496e-05	0.0998230859742	liquid
15.5073583333	0.400000000000	76.0513394069	0.0131490123356	-43.6804350184	-38.4208300842	-2.36777932037	5.28248094385	7.45930575245	1249.84626061	-1.45483835612	2.18815675861e-05	0.100263162802	liquid
15.8174300000	0.400000000000	75.7835393245	0.0131954776580	-41.3680914423	-36.0899003791	-2.21895494079	5.31236295141	7.57608009129	1243.37314591	-1.42518312469	2.11545731140e-05	0.100681426122	liquid
16.1275016667	0.400000000000	75.5112884770	0.0132430530609	-39.0194579507	-33.7222367263	-2.07071998379	5.34183685246	7.69613409783	1236.84396127	-1.39534976421	2.04682870941e-05	0.101077757227	liquid
16.4375733333	0.400000000000	75.2344139735	0.0132917895838	-36.6336243755	-31.3169085419	-1.92299482512	5.37051125727	7.81895927478	1230.24453260	-1.36546059933	1.98190765437e-05	0.101452049011	liquid
16.7476450000	0.400000000000	74.9527508289	0.0133417384811	-34.2097979406	-28.8731025481	-1.77571138294	5.39819801786	7.94429320222	1223.55918757	-1.33557702748	1.92037712791e-05	0.101804204018	liquid
