Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
13.9570000000	0.500000000000	77.4125826812	0.0129177966342	-54.9320405987	-48.4731422816	-3.13879374189	5.17323310612	6.96485507006	1284.50706138	-1.58977966534	2.64834846170e-05	0.0979196991635	liquid
14.2670716667	0.500000000000	77.1653867820	0.0129591782236	-52.7821816616	-46.3025925498	-2.98498210705	5.18219401186	7.03831938375	1278.44728979	-1.56809877106	2.54664003282e-05	0.0984495796416	liquid
14.5771433333	0.500000000000	76.9149261098	0.0130013776334	-50.6075595461	-44.1068707294	-2.83273269150	5.20092532875	7.12639709112	1272.26561543	-1.54318035738	2.45201982008e-05	0.0989583144310	liquid
14.8872150000	0.500000000000	76.6609280626	0.0130444546560	-48.4043581812	-41.8821308532	-2.68171848084	5.22556558500	7.22490746618	1266.01051393	-1.51617888147	2.36367904141e-05	0.0994457364973	liquid
15.1972866667	0.500000000000	76.4031502113	0.0130884655572	-46.1698538065	-39.6256210279	-2.53170547575	5.25346646025	7.33091252596	1259.70590955	-1.48789485490	2.28093752786e-05	0.0999116913382	liquid
15.5073583333	0.500000000000	76.1413756872	0.0131334637833	-43.9020827466	-37.3353508549	-2.38252349759	5.28285786181	7.44239132505	1253.35899192	-1.45886607228	2.20321905260e-05	0.100356038534	liquid
15.8174300000	0.500000000000	75.8754084319	0.0131795007192	-41.5995975718	-35.0098472122	-2.23404552990	5.31259640197	7.55799272689	1246.96617854	-1.42944142166	2.13003177403e-05	0.100778651899	liquid
16.1275016667	0.500000000000	75.6050686236	0.0132266264446	-39.2612899381	-32.6479767159	-2.08617324315	5.34197880715	7.67684998501	1240.51741438	-1.39983729492	2.06095271015e-05	0.101179418672	liquid
16.4375733333	0.500000000000	75.3301884401	0.0132748904617	-36.8862631580	-30.2488179272	-1.93882695516	5.37060510253	7.79844320928	1233.99914158	-1.37017909413	1.99561538553e-05	0.101558238043	liquid
16.7476450000	0.500000000000	75.0506082276	0.0133243423820	-34.4737414599	-27.8115702690	-1.79193874371	5.39827946317	7.92249844764	1227.39627145	-1.34053094255	1.93369997353e-05	0.101915019285	liquid
17.0577166667	0.500000000000	74.7661730804	0.0133750325689	-32.0230060200	-25.3354897356	-1.64544777730	5.42493924934	8.04891447032	1220.69343864	-1.31091649057	1.87492540190e-05	0.102249679611	liquid
17.3677883333	0.500000000000	74.4767298047	0.0134270127411	-29.5333502992	-22.8198439287	-1.49929719001	5.45060491585	8.17771032978	1213.87575300	-1.28133320297	1.81904300440e-05	0.102562141899	liquid
17.6778600000	0.500000000000	74.1821242187	0.0134803365438	-27.0040491072	-20.2638808353	-1.35343201777	5.47534523096	8.30898838666	1206.92920854	-1.25176197583	1.76583139223e-05	0.102852332322	liquid
17.9879316667	0.500000000000	73.8821987324	0.0135350600978	-24.4343372560	-17.6668072071	-1.20779785283	5.49925361375	8.44290877884	1199.84086306	-1.22217346087	1.71509228961e-05	0.103120177945	liquid
18.2980033333	0.500000000000	73.5767901480	0.0135912425371	-21.8233947518	-15.0277734832	-1.06233997413	5.52243246334	8.57967231601	1192.59886817	-1.19253209886	1.66664713350e-05	0.103365604278	liquid
18.6080750000	0.500000000000	73.2657276220	0.0136489465465	-19.1703362809	-12.3458630076	-0.917002783758	5.54498316692	8.71950955899	1185.19240439	-1.16279857701	1.62033428084e-05	0.103588532793	liquid
18.9181466667	0.500000000000	72.9488307316	0.0137082389117	-16.4742033501	-9.62008389422	-0.771729431127	5.56700008979	8.86267443678	1177.61155885	-1.13293121357	1.57600670006e-05	0.103788878393	liquid
19.2282183333	0.500000000000	72.6259075910	0.0137691910941	-13.7339578730	-6.84936232600	-0.626461543007	5.58856731312	9.00944120656	1169.84717017	-1.10288661922	1.53353005035e-05	0.103966546782	liquid
19.5382900000	0.500000000000	72.2967529642	0.0138318798424	-10.9484763140	-4.03253639280	-0.481139003012	5.60975722946	9.16010390442	1161.89065683	-1.07261987505	1.49278107209e-05	0.104121431735	liquid
19.8483616667	0.500000000000	71.9611463234	0.0138963878578	-8.11654372115	-1.16834979226	-0.335699741528	5.63063036094	9.31497769543	1153.73383908	-1.04208438843	1.45364622815e-05	0.104253412194	liquid
20.1584333333	0.500000000000	71.6188497993	0.0139628045243	-5.23684713273	1.74455512940	-0.190079508959	5.65123595219	9.47440173084	1145.36876041	-1.01123153288	1.41602054800e-05	0.104362349157	liquid
20.4685050000	0.500000000000	71.2696059713	0.0140312267252	-2.30796793867	4.70764542394	-0.0442116127673	5.67161302681	9.63874327556	1136.78751129	-0.980010138942	1.37980663632e-05	0.104448082294	liquid
20.7785766667	0.500000000000	70.9131354384	0.0141017597631	0.671627166797	7.72250704835	0.101973396532	5.69179169552	9.80840299369	1127.98205624	-0.948365874731	1.34491381520e-05	0.104510426227	liquid
21.0886483333	0.500000000000	70.5491341071	0.0141745184070	3.70359698489	10.7908561884	0.248548102863	5.71179457559	9.98382138406	1118.94406344	-0.916240535250	1.31125737520e-05	0.104549166388	liquid
21.3987200000	0.500000000000	70.1772701249	0.0142496280950	6.78973871834	13.9145527658	0.395588677311	5.73163823267	10.1654864522	1109.66473490	-0.883571244055	1.27875791463e-05	0.104564054366	liquid
21.7087916667	0.500000000000	69.7971803720	0.0143272263245	9.93200337579	17.0956165380	0.543175418547	5.75133459274	10.3539427969	1100.13463470	-0.850289559366	1.24734075045e-05	0.104554802614	liquid
22.0188633333	0.500000000000	69.4084664128	0.0144074642718	13.1325141328	20.3362462687	0.691393395369	5.77089229835	10.5498023878	1090.34351129	-0.816320466556	1.21693538645e-05	0.104521078406	liquid
22.3289350000	0.500000000000	69.0106897812	0.0144905086903	16.3935882059	23.6388425511	0.840333209020	5.79031800197	10.7537574229	1080.28010974	-0.781581229469	1.18747502656e-05	0.104462496839	liquid
22.6390066667	0.500000000000	68.6033664486	0.0145765441518	19.7177629315	27.0060350074	0.990091897542	5.80961760347	10.9665957973	1069.93196814	-0.745980062936	1.15889612249e-05	0.104378612700	liquid
22.9490783333	0.500000000000	68.1859602825	0.0146657757089	23.1078269228	30.4407147773	1.14077401064	5.82879744973	11.1892198907	1059.28519184	-0.709414577061	1.13113794573e-05	0.104268910915	liquid
23.2591500000	0.500000000000	67.7578752533	0.0147584320828	26.5668574252	33.9460734666	1.29249289195	5.84786552345	11.4226696256	1048.32419719	-0.671769929184	1.10414217447e-05	0.104132795249	liquid
23.5692216667	0.500000000000	67.3184460767	0.0148547695064	30.0982653137	37.5256500669	1.44537221682	5.86683265779	11.6681510749	1037.03141479	-0.632916600159	1.07785248546e-05	0.103969574839	liquid
23.8792933333	0.500000000000	66.8669268852	0.0149550763970	33.7058496254	41.1833878238	1.59954784882	5.88571382381	11.9270723564	1025.38693947	-0.592707685664	1.05221414073e-05	0.103778447981	liquid
24.1893650000	0.500000000000	66.4024773938	0.0150596790850	37.3938641205	44.9237036630	1.75517009890	5.90452955055	12.2010892050	1013.36811028	-0.550975557542	1.02717355691e-05	0.103558482469	liquid
24.4994366667	0.500000000000	65.9241458443	0.0151689489063	41.1670992085	48.7515736616	1.91240649966	5.92330755590	12.4921635539	1000.94899905	-0.507527700093	1.00267784319e-05	0.103308591503	liquid
