Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
13.9570000000	0.00500000000000	0.0877856005722	11.3913898576	343.588928231	400.545877519	31.0627173730	6.22357251197	10.4776624546	307.990825715	28.8494441949	6.49503671626e-07	0.0105501283912	vapor
14.2670716667	0.00500000000000	0.0858291071728	11.6510590980	345.538194032	403.793489522	31.2928576029	6.22328437166	10.4697363036	311.462665735	27.8436918249	6.68527097545e-07	0.0108154679111	vapor
14.5771433333	0.00500000000000	0.0839595264196	11.9105007215	347.486072055	407.038575662	31.5178743536	6.22204943893	10.4614290582	314.903139793	26.8927878821	6.87411586100e-07	0.0110801400314	vapor
14.8872150000	0.00500000000000	0.0821710782070	12.1697320008	349.432407280	410.281067284	31.7379786473	6.22018998503	10.4530442295	318.311309131	25.9966262418	7.06164642886e-07	0.0113441380406	vapor
15.1972866667	0.00500000000000	0.0804584881785	12.4287694517	351.377128852	413.520976110	31.9533738023	6.21795248291	10.4447999164	321.686591672	25.1539047436	7.24792958189e-07	0.0116074563276	vapor
15.5073583333	0.00500000000000	0.0788169350528	12.6876286084	353.320227523	416.758370565	32.1642545119	6.21552123768	10.4368464894	325.028716140	24.3624990150	7.43302482368e-07	0.0118700902321	vapor
15.8174300000	0.00500000000000	0.0772420037841	12.9463239042	355.261737673	419.993357194	32.3708063410	6.21303064474	10.4292817762	328.337672410	23.6197539673	7.61698502036e-07	0.0121320359171	vapor
16.1275016667	0.00500000000000	0.0757296439910	13.2048686261	357.201723264	423.226066394	32.5732055406	6.21057577341	10.4221636984	331.613663085	22.9227067651	7.79985713488e-07	0.0123932902600	vapor
16.4375733333	0.00500000000000	0.0742761331016	13.4632749208	359.140267086	426.456641690	32.7716190986	6.20822123999	10.4155205330	334.857059072	22.2682537988	7.98168291393e-07	0.0126538507602	vapor
16.7476450000	0.00500000000000	0.0728780436943	13.7215538358	361.077462676	429.685231856	32.9662049573	6.20600847921	10.4093590770	338.068360428	21.6532726657	8.16249951750e-07	0.0129137154610	vapor
17.0577166667	0.00500000000000	0.0715322145505	13.9797153812	363.013408385	432.911985290	33.1571123440	6.20396159383	10.4036710298	341.248162906	21.0747085751	8.34234008757e-07	0.0131728828828	vapor
17.3677883333	0.00500000000000	0.0702357249838	14.2377686032	364.948203112	436.137046128	33.3444821728	6.20209198574	10.3984378978	344.397130029	20.5296330652	8.52123425628e-07	0.0134313519668	vapor
17.6778600000	0.00500000000000	0.0689858720497	14.4957216643	366.881943358	439.360551679	33.5284474877	6.20040197001	10.3936347028	347.515970277	20.0152815219	8.69920859655e-07	0.0136891220264	vapor
17.9879316667	0.00500000000000	0.0677801502881	14.7535819226	368.814721260	442.582630873	33.7091339215	6.19888755657	10.3892327360	350.605418781	19.5290747528	8.87628701898e-07	0.0139461927064	vapor
18.2980033333	0.00500000000000	0.0666162336903	15.0113560104	370.746623372	445.803403424	33.8866601574	6.19754056200	10.3852015641	353.666222907	19.0686288074	9.05249111998e-07	0.0142025639476	vapor
18.6080750000	0.00500000000000	0.0654919596185	15.2690499082	372.677729993	449.022979534	34.0611383797	6.19635018942	10.3815104553	356.699131118	18.6317563377	9.22784048594e-07	0.0144582359562	vapor
18.9181466667	0.00500000000000	0.0644053144408	15.5266690130	374.608114896	452.241459961	34.2326747069	6.19530419128	10.3781293633	359.704884536	18.2164620587	9.40235295811e-07	0.0147132091781	vapor
19.2282183333	0.00500000000000	0.0633544206758	15.7842182019	376.537845331	455.458936340	34.4013696033	6.19438970882	10.3750295773	362.684210723	17.8209342611	9.57604486281e-07	0.0149674842757	vapor
19.5382900000	0.00500000000000	0.0623375254645	16.0417018890	378.466982222	458.675491667	34.5673182656	6.19359386354	10.3721841246	365.637819222	17.4435338508	9.74893121114e-07	0.0152210621085	vapor
19.8483616667	0.00500000000000	0.0613529902135	16.2991240772	380.395580486	461.891200872	34.7306109837	6.19290416084	10.3695679916	368.566398507	17.0827820053	9.92102587194e-07	0.0154739437156	vapor
20.1584333333	0.00500000000000	0.0603992812726	16.5564884040	382.323689427	465.106131448	34.8913334768	6.19230875276	10.3671582152	371.470614038	16.7373472406	1.00923417214e-06	0.0157261303008	vapor
20.4685050000	0.00500000000000	0.0594749615258	16.8137981824	384.251353173	468.320344085	35.0495672034	6.19179659686	10.3649338835	374.351107154	16.4060324489	1.02628907723e-06	0.0159776232190	vapor
20.7785766667	0.00500000000000	0.0585786827941	17.0710564373	386.178611114	471.533893301	35.2053896481	6.19135753936	10.3628760743	377.208494616	16.0877622939	1.04326842858e-06	0.0162284239649	vapor
21.0886483333	0.00500000000000	0.0577091789570	17.3282659375	388.105498354	474.746828041	35.3588745861	6.19098234440	10.3609677545	380.043368634	15.7815712163	1.06017328676e-06	0.0164785341621	vapor
21.3987200000	0.00500000000000	0.0568652597142	17.5854292239	390.032046128	477.959192248	35.5100923260	6.19066268578	10.3591936556	382.856297239	15.4865922042	1.07700465513e-06	0.0167279555542	vapor
21.7087916667	0.00500000000000	0.0560458049184	17.8425486342	391.958282212	481.171025383	35.6591099343	6.19039111353	10.3575401365	385.647824908	15.2020464100	1.09376348696e-06	0.0169766899964	vapor
22.0188633333	0.00500000000000	0.0552497594171	18.0996263251	393.884231289	484.382362915	35.8059914409	6.19016100447	10.3559950431	388.418473363	14.9272336458	1.11045069166e-06	0.0172247394482	vapor
22.3289350000	0.00500000000000	0.0544761283505	18.3566642909	395.809915300	487.593236754	35.9507980292	6.18996650344	10.3545475686	391.168742478	14.6615237509	1.12706714007e-06	0.0174721059668	vapor
22.6390066667	0.00500000000000	0.0537239728587	18.6136643809	397.735353749	490.803675654	36.0935882102	6.18980245998	10.3531881202	393.899111245	14.4043488032	1.14361366902e-06	0.0177187917010	vapor
22.9490783333	0.00500000000000	0.0529924061552	18.8706283136	399.660563993	494.013705562	36.2344179845	6.18966436391	10.3519081923	396.610038775	14.1551961280	1.16009108532e-06	0.0179647988859	vapor
23.2591500000	0.00500000000000	0.0522805899315	19.1275576904	401.585561492	497.223349944	36.3733409899	6.18954828218	10.3507002492	399.301965300	13.9136020503	1.17650016913e-06	0.0182101298382	vapor
23.5692216667	0.00500000000000	0.0515877310592	19.3844540062	403.510360034	500.432630064	36.5104086393	6.18945079839	10.3495576183	401.975313158	13.6791463327	1.19284167688e-06	0.0184547869514	vapor
23.8792933333	0.00500000000000	0.0509130785617	19.6413186602	405.434971940	503.641565241	36.6456702475	6.18936895610	10.3484743914	404.630487754	13.4514472369	1.20911634383e-06	0.0186987726922	vapor
