Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
13.9570000000	0.900000000000	77.7346331660	0.0128642788841	-55.6210440762	-44.0431930806	-3.19083956404	5.18134179886	6.92251007617	1296.76267412	-1.60010662784	2.72119287280e-05	0.0982054941444	liquid
14.2670716667	0.900000000000	77.4932274164	0.0129043534944	-53.5004048351	-41.8864866901	-3.03800874408	5.18819570806	6.99138880326	1291.03758546	-1.57955704345	2.61649826498e-05	0.0987511273228	liquid
14.5771433333	0.900000000000	77.2487580111	0.0129451919454	-51.3566886199	-39.7060158690	-2.88681666978	5.20519830257	7.07497076217	1285.18009822	-1.55568918226	2.51913727249e-05	0.0992758274661	liquid
14.8872150000	0.900000000000	77.0009706960	0.0129868492691	-49.1860735791	-37.4979092370	-2.73693137917	5.22845992013	7.16905712040	1279.23994909	-1.52967058623	2.42827686445e-05	0.0997794463191	liquid
15.1972866667	0.900000000000	76.7496406644	0.0130293769631	-46.9858362433	-35.2593969765	-2.58811472885	5.25529657349	7.27068062457	1273.24306934	-1.50231720821	2.34321556582e-05	0.100261848472	liquid
15.5073583333	0.900000000000	76.4945682868	0.0130728236317	-44.7540222220	-32.9884809534	-2.44019331076	5.28389967513	7.37778450208	1267.19900033	-1.47418243498	2.26335840113e-05	0.100722913070	liquid
15.8174300000	0.900000000000	76.2355746856	0.0131172356754	-42.4892041371	-30.6836920292	-2.29303781909	5.31308752589	7.48897824775	1261.10661105	-1.44562976320	2.18819700591e-05	0.101162534157	liquid
16.1275016667	0.900000000000	75.9724974665	0.0131626579795	-40.1903054894	-28.3439133078	-2.14654855118	5.34212056625	7.60335406310	1254.95825937	-1.41688874819	2.11729381602e-05	0.101580620076	liquid
16.4375733333	0.900000000000	75.7051867716	0.0132091345738	-37.8564738028	-25.9682526864	-2.00064531932	5.37056558841	7.72035035473	1248.74269175	-1.38809643661	2.05026946970e-05	0.101977092252	liquid
16.7476450000	0.900000000000	75.4335017240	0.0132567092491	-35.4869902156	-23.5559518913	-1.85526050577	5.39819706187	7.83965126775	1242.44698756	-1.35932720736	1.98679273942e-05	0.102351883562	liquid
