Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
13.9570000000	1.05000000000	77.8532303166	0.0128446821787	-55.8685202415	-42.3816039539	-3.20993964438	5.18410349514	6.90734272300	1301.31557295	-1.60375942868	2.74852168451e-05	0.0983114771413	liquid
14.5771433333	1.05000000000	77.3715613888	0.0129246454647	-51.6257192241	-38.0548414862	-2.90664634114	5.20657624479	7.05657363502	1289.96439243	-1.56012536229	2.54429628640e-05	0.0993934864409	liquid
14.8872150000	1.05000000000	77.1259881973	0.0129657982137	-49.4667710421	-35.8526829177	-2.75716475393	5.22934078450	7.14909274970	1284.13456927	-1.53445826939	2.45248084250e-05	0.0999030579072	liquid
15.1972866667	1.05000000000	76.8769544077	0.0130077993816	-47.2787906524	-33.6206013018	-2.60877556944	5.25579405588	7.24916889610	1278.24530144	-1.50743648949	2.36653992910e-05	0.100391497661	liquid
15.5073583333	1.05000000000	76.6242662063	0.0130506959415	-45.0598249392	-31.3565942006	-2.46130413885	5.28411358577	7.35473300496	1272.30696464	-1.47961891255	2.28587145115e-05	0.100858691393	liquid
15.8174300000	1.05000000000	76.3677504565	0.0130945326270	-42.8084514587	-29.0591922004	-2.31462024651	5.31310383301	7.46438102876	1266.31929366	-1.45137421226	2.20996076694e-05	0.101304539857	liquid
16.1275016667	1.05000000000	76.1072505366	0.0131393525971	-40.5236026544	-26.7272824274	-2.16862360198	5.34201211854	7.57719108097	1260.27549435	-1.42293661101	2.13836476931e-05	0.101728958348	liquid
16.4375733333	1.05000000000	75.8426224916	0.0131851980740	-38.2044391771	-24.3599811995	-2.02323373354	5.37039321693	7.69258733270	1254.16511825	-1.39444727388	2.07069919482e-05	0.102131875556	liquid
16.7476450000	1.05000000000	75.5737315709	0.0132321109361	-35.8502595571	-21.9565430742	-1.87838302115	5.39801085841	7.81023973347	1247.97599682	-1.36598418775	2.00662847560e-05	0.102513232026	liquid
17.0577166667	1.05000000000	75.3004491652	0.0132801332673	-33.4604365136	-19.5162965829	-1.73401194853	5.42476691883	7.92999088545	1241.69549142	-1.33758326427	1.94585759534e-05	0.102872978392	liquid
17.3677883333	1.05000000000	75.0226501211	0.0133293078608	-31.0343725786	-17.0385993247	-1.59006590841	5.45065117137	8.05180331403	1235.31126040	-1.30925296701	1.88812552646e-05	0.103211073489	liquid
17.6778600000	1.05000000000	74.7402103952	0.0133796786858	-28.5714695558	-14.5228069357	-1.44649308287	5.47570616385	8.17572194030	1228.81169388	-1.28098426663	1.83319991710e-05	0.103527482413	liquid
17.9879316667	1.05000000000	74.4530049987	0.0134312913229	-26.0711077520	-11.9682518630	-1.30324305820	5.50000311770	8.30184780586	1222.18612468	-1.25275728197	1.78087276817e-05	0.103822174574	liquid
18.2980033333	1.05000000000	74.1609061811	0.0134841933776	-23.5326319815	-9.37422893512	-1.16026593302	5.52362577960	8.43032007599	1215.42489224	-1.22454560204	1.73095689701e-05	0.104095121761	liquid
18.6080750000	1.05000000000	73.8637818056	0.0135384348805	-20.9553421495	-6.73998552505	-1.01751175043	5.54665994918	8.56130410039	1208.51931293	-1.19631900475	1.68328302786e-05	0.104346296210	liquid
18.9181466667	1.05000000000	73.5614938672	0.0135940686823	-18.3384868110	-4.06471469458	-0.874930136031	5.56918700831	8.69498388712	1201.46159320	-1.16804508040	1.63769738367e-05	0.104575668699	liquid
19.2282183333	1.05000000000	73.2538971102	0.0136511508527	-15.6812585441	-1.34755014878	-0.732470060446	5.59128022937	8.83155778307	1194.24471044	-1.13969011602	1.59405968021e-05	0.104783206623	liquid
19.5382900000	1.05000000000	72.9408377066	0.0137097410921	-12.9827902962	1.41243785057	-0.590079670332	5.61300297784	8.97123648457	1186.86227765	-1.11121948729	1.55224144473e-05	0.104968872050	liquid
19.8483616667	1.05000000000	72.6221519560	0.0137699031641	-10.2421520901	4.21624623215	-0.447706149972	5.63440817473	9.11424275027	1179.30840270	-1.08259772704	1.51212459691e-05	0.105132619729	liquid
20.1584333333	1.05000000000	72.2976649746	0.0138317053580	-7.45834764769	7.06494297822	-0.305295587835	5.65553856866	9.26081237566	1171.57754839	-1.05378838428	1.47360024337e-05	0.105274395019	liquid
20.4685050000	1.05000000000	71.9671893375	0.0138952209918	-4.63031059614	9.95967144520	-0.162792830806	5.67642750230	9.41119612902	1163.66439725	-1.02475374851	1.43656764624e-05	0.105394131713	liquid
20.7785766667	1.05000000000	71.6305236445	0.0139605289634	-1.75690000397	12.9016554076	-0.0201413143271	5.69709995593	9.56566245599	1155.56372263	-0.995454487317	1.40093333460e-05	0.105491749719	liquid
21.0886483333	1.05000000000	71.2874509735	0.0140277143641	1.16310496190	15.8922050442	0.122717139909	5.71757372153	9.72450084241	1147.27026662	-0.965849225480	1.36661033329e-05	0.105567152564	liquid
21.3987200000	1.05000000000	70.9377371881	0.0140968691650	4.13101144000	18.9327240632	0.265842565068	5.73786061175	9.88802579066	1138.77862421	-0.935894080935	1.33351748877e-05	0.105620224671	liquid
21.7087916667	1.05000000000	70.5811290619	0.0141680929916	7.14822051415	22.0247181553	0.409297134587	5.75796764389	10.0565814191	1130.08313275	-0.905542162796	1.30157887530e-05	0.105650828368	liquid
22.0188633333	1.05000000000	70.2173521765	0.0142414940040	10.2162362724	25.1698049767	0.553145497292	5.77789816486	10.2305467422	1121.17776481	-0.874743029894	1.27072326760e-05	0.105658800565	liquid
22.3289350000	1.05000000000	69.8461085460	0.0143171899025	13.3366764900	28.3697258876	0.697455168256	5.79765290029	10.4103417350	1112.05602284	-0.843442102705	1.24088366868e-05	0.105643949042	liquid
22.6390066667	1.05000000000	69.4670739121	0.0143953090822	16.5112851752	31.6263597115	0.842296982568	5.81723092391	10.5964343315	1102.71083315	-0.811580017081	1.21199688331e-05	0.105606048257	liquid
22.9490783333	1.05000000000	69.0798946427	0.0144759919680	19.7419472687	34.9417388351	0.987745620911	5.83663055157	10.7893485626	1093.13443684	-0.779091903978	1.18400312872e-05	0.105544834592	liquid
23.2591500000	1.05000000000	68.6841841550	0.0145593925633	23.0307058498	38.3180680412	1.13388021817	5.85585017033	10.9896740980	1083.31827479	-0.745906575080	1.15684567577e-05	0.105460000921	liquid
23.5692216667	1.05000000000	68.2795187642	0.0146456802581	26.3797822908	41.7577465619	1.28078506920	5.87488901767	11.1980775380	1073.25286352	-0.711945589331	1.13047051377e-05	0.105351190358	liquid
23.8792933333	1.05000000000	67.8654328398	0.0147350419522	29.7915999095	45.2633939593	1.42855044990	5.89374792933	11.4153158985	1062.92765829	-0.677122169446	1.10482603352e-05	0.105217989027	liquid
24.1893650000	1.05000000000	67.4414131175	0.0148276845602	33.2688118135	48.8378806017	1.57727357635	5.91243007760	11.6422528678	1052.33089902	-0.641339929937	1.07986272265e-05	0.105059917626	liquid
24.4994366667	1.05000000000	67.0068919799	0.0149238379882	36.8143338148	52.4843637024	1.72705973145	5.93094172579	11.8798785832	1041.44943394	-0.604491368425	1.05553286778e-05	0.104876421546	liquid
24.8095083333	1.05000000000	66.5612394672	0.0150237586921	40.4313835360	56.2063301627	1.87802359660	5.94929302858	12.1293339205	1030.26851467	-0.566456059055	1.03179025760e-05	0.104666859186	liquid
25.1195800000	1.05000000000	66.1037537112	0.0151277339615	44.1235271497	60.0076478092	2.03029083685	5.96749891451	12.3919406101	1018.77155485	-0.527098469470	1.00858988045e-05	0.104430488070	liquid
25.4296516667	1.05000000000	65.6336493961	0.0152360871169	47.8947356226	63.8926270953	2.18400000280	5.98558009459	12.6692389511	1006.93984247	-0.486265299267	9.85887608936e-06	0.104168215154	liquid
25.7397233333	1.05000000000	65.1500437264	0.0153491838655	51.7494529168	67.8660959756	2.33930483204	6.00356425282	12.9630355389	994.752193263	-0.443782205563	9.63639862801e-06	0.103913695277	liquid
26.0497950000	1.05000000000	64.6519392139	0.0154674401442	55.6926793962	71.9334915476	2.49637706015	6.02148749092	13.2754643368	982.184528438	-0.399449736462	9.41803238934e-06	0.103627587327	liquid
26.3598666667	1.05000000000	64.1382023596	0.0155913318929	59.7300747940	76.1009732815	2.65540988903	6.03939612288	13.6090657686	969.209354996	-0.353038230129	9.20334094470e-06	0.103310289705	liquid
26.6699383333	1.05000000000	63.6075369712	0.0157214073617	63.8680866649	80.3755643947	2.81662231377	6.05734894977	13.9668904906	955.795118898	-0.304281346997	8.99188064297e-06	0.102961292812	liquid
26.9800100000	1.05000000000	63.0584503802	0.0158583027964	68.1141124918	84.7653304280	2.98026458583	6.07542019552	14.3526375024	941.905390754	-0.252867771765	8.78319487757e-06	0.102579553934	liquid
27.2900816667	1.05000000000	62.4892101120	0.0160027626883	72.4767069139	89.2796077366	3.14662520327	6.09370336024	14.7708408816	927.497827680	-0.198430428216	8.57680709603e-06	0.102163609042	liquid
27.6001533333	1.05000000000	61.8977875116	0.0161556663041	76.9658504657	93.9293000850	3.31603998680	6.11231636354	15.2271267368	912.522831460	-0.140532257642	8.37221205633e-06	0.101711588608	liquid
27.9102250000	1.05000000000	61.2817832041	0.0163180630151	81.5933037502	98.7272699160	3.48890405912	6.13140853032	15.7285738168	896.921787299	-0.0786471603295	8.16886460978e-06	0.101221184410	liquid
28.2202966667	1.05000000000	60.6383267269	0.0164912202229	86.3730827942	103.688864028	3.66568795015	6.15117026011	16.2842309972	880.624711647	-0.0121339844276	7.96616493692e-06	0.100689580962	liquid
28.5303683333	1.05000000000	59.9639385427	0.0166766897623	91.3221104536	108.832634704	3.84695970831	6.17184669559	16.9058790219	863.547048073	0.0597997200170	7.76343859039e-06	0.100113352771	liquid
28.8404400000	1.05000000000	59.2543357405	0.0168764021654	96.4611306920	114.181352966	4.03341599726	6.19375751358	17.6091851404	845.585201946	0.138149431160	7.55990874166e-06	0.0994883220359	liquid
29.1505116667	1.05000000000	58.5041507039	0.0170928043219	101.816028085	119.763472623	4.22592707123	6.21732638964	18.4155141584	826.610149660	0.224189565368	7.35465636358e-06	0.0988093668164	liquid
29.4605833333	1.05000000000	57.7065101376	0.0173290673377	107.419795827	125.615316532	4.42560400567	6.24312632901	19.3548862071	806.457999737	0.319588577229	7.14656105394e-06	0.0980701662353	liquid
29.7706550000	1.05000000000	56.8523797806	0.0175894132112	113.315589040	131.784472912	4.63390324967	6.27195221000	20.4710476465	784.915514518	0.426590456739	6.93420940136e-06	0.0972628700924	liquid
30.0807266667	1.05000000000	55.9294939583	0.0178796539934	119.561695962	138.335332655	4.85279727127	6.30494261140	21.8306980761	761.696848163	0.548314943081	6.71574592710e-06	0.0963776975986	liquid
30.3907983333	1.05000000000	54.9204979269	0.0182081379038	126.240136047	145.358680846	5.08507046783	6.34379716491	23.5415852201	736.403931032	0.689284707729	6.48861536975e-06	0.0954025500794	liquid
30.7008700000	1.05000000000	53.7994616302	0.0185875465980	133.472741441	152.989665369	5.33487413572	6.39119593481	25.7916206154	708.453709958	0.856425428691	6.24908078117e-06	0.0943230482061	liquid
31.0109416667	1.05000000000	52.5246065530	0.0190386956824	141.454592887	161.445223353	5.60888370706	6.45169909489	28.9454401649	676.930105542	1.06117139645	5.99122205971e-06	0.0931247981062	liquid
31.3210133333	1.05000000000	51.0206270374	0.0195999159177	150.535015156	171.114926869	5.91911095700	6.53399622876	33.8338441656	640.234688870	1.32461744648	5.70451277151e-06	0.0918067153332	liquid
31.6310850000	1.05000000000	49.1237257972	0.0203567621098	161.468545663	182.843145879	6.29164911981	6.65810358101	42.9495269492	595.039715910	1.69357161703	5.36632991739e-06	0.0904625733552	liquid
31.7153484091	1.05000000000	48.4928802064	0.0206215839468	164.977500410	186.630163554	6.41121202741	6.70510065079	47.1358018266	580.363413567	1.82576607872	5.25903406938e-06	0.0901540424417	liquid
31.7153484091	1.05000000000	15.2941137765	0.0653846319320	341.977169833	410.631033361	13.4740658519	7.97584822386	60.6257020296	376.436073511	9.12856963433	2.00510647323e-06	0.0498622243613	vapor
