Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
13.9570000000	0.00200000000000	0.0348890663704	28.6622745757	344.116319391	401.440868542	34.8800472048	6.20068924320	10.3750771277	309.050421492	28.3805126239	6.54855444462e-07	0.0104867467393	vapor
14.2670716667	0.00200000000000	0.0341233191092	29.3054728000	346.046500384	404.657445984	35.1079879876	6.20062852293	10.3721969937	312.491829892	27.4299531671	6.73374003994e-07	0.0107535650519	vapor
14.5771433333	0.00200000000000	0.0333906983395	29.9484601919	347.976178638	407.873099022	35.3309636251	6.20019273350	10.3691380799	315.898478367	26.5265585955	6.91805242149e-07	0.0110196389142	vapor
14.8872150000	0.00200000000000	0.0326890839530	30.5912518514	349.905288363	411.087792066	35.5491807254	6.19950770364	10.3660222167	319.270713990	25.6714943562	7.10150924295e-07	0.0112849682840	vapor
15.1972866667	0.00200000000000	0.0320165334492	31.2338623914	351.833797156	414.301521939	35.7628352746	6.19866996319	10.3629378423	322.608983511	24.8644921231	7.28412639533e-07	0.0115495534143	vapor
15.5073583333	0.00200000000000	0.0313712639672	31.8763056869	353.761697222	417.514308595	35.9721128896	6.19775192310	10.3599467559	325.913819833	24.1042685927	7.46591815746e-07	0.0118133948186	vapor
15.8174300000	0.00200000000000	0.0307516363583	32.5185947293	355.688998330	420.726187788	36.1771891716	6.19680656984	10.3570899667	329.185825950	23.3888551032	7.64689736623e-07	0.0120764932426	vapor
16.1275016667	0.00200000000000	0.0301561410597	33.1607415558	357.615722297	423.937205409	36.3782301289	6.19587154113	10.3543925968	332.425658652	22.7158518372	7.82707559058e-07	0.0123388496384	vapor
16.4375733333	0.00200000000000	0.0295833855552	33.8027572313	359.541898740	427.147413203	36.5753926446	6.19497255741	10.3518678857	335.634013313	22.0826198340	8.00646329950e-07	0.0126004651435	vapor
16.7476450000	0.00200000000000	0.0290320832340	34.4446518681	361.467561867	430.356865603	36.7688249678	6.19412624379	10.3495203934	338.811610427	21.4864227767	8.18507001844e-07	0.0128613410619	vapor
17.0577166667	0.00200000000000	0.0285010434793	35.0864346678	363.392748108	433.565617444	36.9586672118	6.19334240690	10.3473485175	341.959184150	20.9245289449	8.36290447141e-07	0.0131214788481	vapor
17.3677883333	0.00200000000000	0.0279891628369	35.7281139786	365.317494406	436.773722363	37.1450518478	6.19262584210	10.3453464362	345.077472844	20.3942820998	8.53997470770e-07	0.0133808800932	vapor
17.6778600000	0.00200000000000	0.0274954171363	36.3696973588	367.241837020	439.981231737	37.3281041849	6.19197774729	10.3435055864	348.167211488	19.8931485292	8.71628821332e-07	0.0136395465129	vapor
17.9879316667	0.00200000000000	0.0270188544481	37.0111916448	369.165810719	443.188194009	37.5079428303	6.19139681344	10.3418157665	351.229125753	19.4187461044	8.89185200787e-07	0.0138974799366	vapor
18.2980033333	0.00200000000000	0.0265585887795	37.6526030168	371.089448277	446.394654310	37.6846801273	6.19088005450	10.3402659458	354.263927505	18.9688600082	9.06667272792e-07	0.0141546822988	vapor
18.6080750000	0.00200000000000	0.0261137944197	38.2939370636	373.012780176	449.600654303	37.8584225672	6.19042342964	10.3388448447	357.272311509	18.5414487933	9.24075669830e-07	0.0144111556301	vapor
18.9181466667	0.00200000000000	0.0256837008600	38.9351988427	374.935834482	452.806232168	38.0292711756	6.19002230240	10.3375413388	360.254953121	18.1346436048	9.41410999234e-07	0.0146669020510	vapor
19.2282183333	0.00200000000000	0.0252675882215	39.5763929360	376.858636822	456.011422694	38.1973218732	6.18967177313	10.3363447304	363.212506771	17.7467427339	9.58673848273e-07	0.0149219237650	vapor
19.5382900000	0.00200000000000	0.0248647831330	40.2175235011	378.781210443	459.216257446	38.3626658100	6.18936691406	10.3352449209	366.145605082	17.3762031347	9.75864788382e-07	0.0151762230532	vapor
19.8483616667	0.00200000000000	0.0244746550074	40.8585943172	380.703576326	462.420764961	38.5253896768	6.18910293043	10.3342325097	369.054858476	17.0216301169	9.92984378673e-07	0.0154298022695	vapor
20.1584333333	0.00200000000000	0.0240966126737	41.4996088265	382.625753325	465.624970978	38.6855759927	6.18887526617	10.3332988408	371.940855161	16.6817660983	1.01003316883e-06	0.0156826638360	vapor
20.4685050000	0.00200000000000	0.0237301013236	42.1405701714	384.547758325	468.828898668	38.8433033713	6.18867966839	10.3324360123	374.804161395	16.3554790506	1.02701170144e-06	0.0159348102388	vapor
20.7785766667	0.00200000000000	0.0233745997405	42.7814812275	386.469606412	472.032568867	38.9986467668	6.18851222201	10.3316368593	377.645321961	16.0417510778	1.04392051391e-06	0.0161862440253	vapor
21.0886483333	0.00200000000000	0.0230296177800	43.4223446325	388.391311035	475.236000300	39.1516777016	6.18836936290	10.3308949222	380.464860786	15.7396674215	1.06076013998e-06	0.0164369678001	vapor
21.3987200000	0.00200000000000	0.0226946940751	44.0631628120	390.312884168	478.439209792	39.3024644765	6.18824787613	10.3302044020	383.263281658	15.4484060825	1.07753111088e-06	0.0166869842228	vapor
21.7087916667	0.00200000000000	0.0223693939434	44.7039380025	392.234336463	481.642212468	39.4510723656	6.18814488406	10.3295601125	386.041069005	15.1672281652	1.09423395625e-06	0.0169362960049	vapor
22.0188633333	0.00200000000000	0.0220533074763	45.3446722708	394.155677389	484.845021931	39.5975637961	6.18805782804	10.3289574284	388.798688707	14.8954689970	1.11086920482e-06	0.0171849059081	vapor
22.3289350000	0.00200000000000	0.0217460477900	45.9853675325	396.076915366	488.047650431	39.7419985150	6.18798444622	10.3283922340	391.536588919	14.6325300346	1.12743738494e-06	0.0174328167415	vapor
22.6390066667	0.00200000000000	0.0214472494245	46.6260255665	397.998057881	491.250109014	39.8844337438	6.18792274953	10.3278608740	394.255200893	14.3778715412	1.14393902485e-06	0.0176800313604	vapor
22.9490783333	0.00200000000000	0.0211565668752	47.2666480294	399.919111601	494.452407660	40.0249243217	6.18787099705	10.3273601061	396.954939781	14.1310059992	1.16037465292e-06	0.0179265526638	vapor
23.2591500000	0.00200000000000	0.0208736732432	47.9072364672	401.840082464	497.654555399	40.1635228390	6.18782767184	10.3268870569	399.636205416	13.8914922153	1.17674479779e-06	0.0181723835935	vapor
23.5692216667	0.00200000000000	0.0205982589958	48.5477923258	403.760975772	500.856560423	40.3002797605	6.18779145772	10.3264391820	402.299383063	13.6589300649	1.19304998830e-06	0.0184175271321	vapor
23.8792933333	0.00200000000000	0.0203300308243	49.1883169604	405.681796262	504.058430183	40.4352435411	6.18776121750	10.3260142288	404.944844138	13.4329558225	1.20929075353e-06	0.0186619863023	vapor
24.1893650000	0.00200000000000	0.0200687105916	49.8288116437	407.602548182	507.260171469	40.5684607325	6.18773597277	10.3256102034	407.572946893	13.2132380250	1.22546762265e-06	0.0189057641648	vapor
24.4994366667	0.00200000000000	0.0198140343608	50.4692775733	409.523235346	510.461790493	40.6999760841	6.18771488553	10.3252253404	410.184037063	12.9994738138	1.24158112477e-06	0.0191488638182	vapor
24.8095083333	0.00200000000000	0.0195657514980	51.1097158779	411.443861192	513.663292948	40.8298326355	6.18769724143	10.3248580766	412.778448481	12.7913857073	1.25763178880e-06	0.0193912883971	vapor
25.1195800000	0.00200000000000	0.0193236238425	51.7501276236	413.364428825	516.864684072	40.9580718043	6.18768243479	10.3245070271	415.356503653	12.5887187575	1.27362014323e-06	0.0196330410718	vapor
25.4296516667	0.00200000000000	0.0190874249387	52.3905138180	415.284941063	520.065968699	41.0847334678	6.18766995525	10.3241709643	417.918514308	12.3912380469	1.28954671595e-06	0.0198741250468	vapor
25.7397233333	0.00200000000000	0.0188569393238	53.0308754157	417.205400472	523.267151304	41.2098560392	6.18765937591	10.3238487996	420.464781904	12.1987264880	1.30541203396e-06	0.0201145435606	vapor
26.0497950000	0.00200000000000	0.0186319618675	53.6712133220	419.125809399	526.468236043	41.3334765395	6.18765034288	10.3235395668	422.995598113	12.0109828888	1.32121662323e-06	0.0203542998848	vapor
26.3598666667	0.00200000000000	0.0184122971591	54.3115283964	421.046169997	529.669226790	41.4556306647	6.18764256613	10.3232424083	425.511245270	11.8278202542	1.33696100841e-06	0.0205933973229	vapor
26.6699383333	0.00200000000000	0.0181977589369	54.9518214560	422.966484258	532.870127170	41.5763528490	6.18763581152	10.3229565622	428.011996798	11.6490642935	1.35264571262e-06	0.0208318392104	vapor
26.9800100000	0.00200000000000	0.0179881695584	55.5920932785	424.886754024	536.070940581	41.6956763240	6.18762989386	10.3226813519	430.498117608	11.4745521093	1.36827125724e-06	0.0210696289136	vapor
