Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
13.9570000000	0.650000000000	77.5343603153	0.0128975075816	-55.1954911129	-46.8121111848	-3.15850523834	5.17640616885	6.94863962501	1289.12303269	-1.59375602961	2.67566076307e-05	0.0980274315850	liquid
14.2670716667	0.650000000000	77.2893844392	0.0129383874287	-53.0568150918	-44.6468632631	-3.00506924198	5.18456303819	7.02034323926	1283.19248312	-1.57250770078	2.57283780862e-05	0.0985632691115	liquid
14.5771433333	0.650000000000	77.0412219118	0.0129800641161	-50.8940256990	-42.4569840235	-2.85322488830	5.20263459973	7.10669287531	1277.13607516	-1.54799135689	2.47719478554e-05	0.0990780443329	liquid
14.8872150000	0.650000000000	76.7896072847	0.0130225955746	-48.7033054897	-40.2386183662	-2.70264330395	5.22674857234	7.20350056733	1271.00276653	-1.52136656896	2.38791386811e-05	0.0995715975750	liquid
15.1972866667	0.650000000000	76.5343050308	0.0130660361990	-46.4819317511	-37.9890082217	-2.55308894204	5.25424300793	7.30781685222	1264.81725212	-1.49343982412	2.30430694284e-05	0.100043781846	liquid
15.5073583333	0.650000000000	76.2751050629	0.0131104375297	-44.2279453937	-35.7061609994	-2.40439042960	5.28333312650	7.41760680014	1258.58762650	-1.46475492631	2.22579079341e-05	0.100494464450	liquid
15.8174300000	0.650000000000	76.0118181094	0.0131558489834	-41.9399077959	-33.3886059567	-2.25641991868	5.31286093249	7.53150391910	1252.31125233	-1.43566638472	2.15186741997e-05	0.100923527216	liquid
16.1275016667	0.650000000000	75.7442712585	0.0132023185831	-39.6167240480	-31.0352169689	-2.10907860219	5.34210932050	7.64862543070	1245.97900703	-1.40639565620	2.08210840716e-05	0.101330865771	liquid
16.4375733333	0.650000000000	75.4723038355	0.0132498936587	-37.2575157582	-28.6450848800	-1.96228665624	5.37066564792	7.76843511740	1239.57822558	-1.37707262933	2.01614247973e-05	0.101716388171	liquid
16.7476450000	0.650000000000	75.1957636799	0.0132986215056	-34.8615304595	-26.2174264809	-1.81597633136	5.39832276470	7.89064256416	1233.09466210	-1.34776538907	1.95364556639e-05	0.102080013125	liquid
17.0577166667	0.650000000000	74.9145038325	0.0133485499982	-32.4280777564	-23.7515202575	-1.67008726245	5.42500808983	8.01512994821	1226.51374285	-1.31850111076	1.89433283806e-05	0.102421667977	liquid
17.3677883333	0.650000000000	74.6283796061	0.0133997281634	-29.9564847868	-21.2466614805	-1.52456332558	5.45073347533	8.14189949643	1219.82132273	-1.28928044645	1.83795230176e-05	0.102741286541	liquid
17.6778600000	0.650000000000	74.3372459948	0.0134522067184	-27.4460654484	-18.7021310814	-1.37935056037	5.47556032870	8.27103633173	1213.00410177	-1.26008723986	1.78427962242e-05	0.103038806876	liquid
17.9879316667	0.650000000000	74.0409553681	0.0135060385840	-24.8960992748	-16.1171741952	-1.23439581540	5.49957582713	8.40268270502	1206.04981396	-1.23089494273	1.73311391590e-05	0.103314169017	liquid
18.2980033333	0.650000000000	73.7393553936	0.0135612793828	-22.3058169261	-13.4909853273	-1.08964587478	5.52287711245	8.53702060613	1198.94726727	-1.20167073253	1.68427431233e-05	0.103567312697	liquid
18.6080750000	0.650000000000	73.4322871316	0.0136179879323	-19.6743900657	-10.8226979097	-0.945046896202	5.54556116412	8.67426051674	1191.68628934	-1.17237804707	1.63759713214e-05	0.103798175042	liquid
18.9181466667	0.650000000000	73.1195832485	0.0136762267449	-17.0009239971	-8.11137661286	-0.800544042356	5.56771865943	8.81463465771	1184.25761586	-1.14297804064	1.59293355122e-05	0.104006688239	liquid
19.2282183333	0.650000000000	72.8010662981	0.0137360625448	-14.2844518674	-5.35601121324	-0.656081224051	5.58943058987	8.95839353002	1176.65274647	-1.11343031350	1.55014765764e-05	0.104192777140	liquid
19.5382900000	0.650000000000	72.4765470221	0.0137975668142	-11.5239295679	-2.55551113872	-0.511600898834	5.61076674516	9.10580488776	1168.86378451	-1.08369315654	1.50911482346e-05	0.104356356792	liquid
19.8483616667	0.650000000000	72.1458226227	0.0138608163806	-8.71823068325	0.291299964136	-0.367043886660	5.63178542975	9.25715453788	1160.88327072	-1.05372347503	1.46972033046e-05	0.104497329831	liquid
20.1584333333	0.650000000000	71.8086749626	0.0139258940584	-5.86614099928	3.18569013866	-0.222349176073	5.65253396331	9.41274855624	1152.70401721	-1.02347650000	1.43185820190e-05	0.104615583728	liquid
20.4685050000	0.650000000000	71.4648686450	0.0139928893589	-2.96635218513	6.12902589817	-0.0774537022990	5.67304965265	9.57291665948	1144.31894476	-0.992905356943	1.39543020139e-05	0.104710987808	liquid
20.7785766667	0.650000000000	71.1141489252	0.0140618992861	-0.0174543250065	9.12278021093	0.0677079163839	5.69336102139	9.73801658960	1135.72092464	-0.961960533697	1.36034496827e-05	0.104783390008	liquid
21.0886483333	0.650000000000	70.7562394017	0.0141330292347	2.98207299194	12.1685419945	0.213203694845	5.71348915527	9.90843946448	1126.90262476	-0.930589269985	1.32651726429e-05	0.104832613301	liquid
21.3987200000	0.650000000000	70.3908394283	0.0142063940155	6.03387131222	15.2680274223	0.359104659527	5.73344907175	10.0846161297	1117.85635864	-0.898734876376	1.29386731144e-05	0.104858451711	liquid
21.7087916667	0.650000000000	70.0176211796	0.0142821190317	9.13971599829	18.4230933689	0.505485298838	5.75325105933	10.2670246237	1108.57393530	-0.866335979834	1.26232020405e-05	0.104860665826	liquid
22.0188633333	0.650000000000	69.6362262926	0.0143603416388	12.3015313002	21.6357533654	0.652424096445	5.77290195752	10.4561989461	1099.04650697	-0.833325684123	1.23180538141e-05	0.104838977712	liquid
22.3289350000	0.650000000000	69.2462619898	0.0144412127278	15.5214082376	24.9081965107	0.800004160515	5.79240636722	10.6527394032	1089.26441133	-0.799630625564	1.20225614892e-05	0.104793065084	liquid
22.6390066667	0.650000000000	68.8472965690	0.0145248985775	18.8016258059	28.2428098813	0.948313965197	5.81176779425	10.8573249061	1079.21700413	-0.765169896946	1.17360923763e-05	0.104722554592	liquid
22.9490783333	0.650000000000	68.4388541193	0.0146115830381	22.1446761455	31.6422051203	1.09744822496	5.83098973861	11.0707277207	1068.89247710	-0.729853803859	1.14580439300e-05	0.104627014007	liquid
23.2591500000	0.650000000000	68.0204082865	0.0147014701204	25.5532944853	35.1092500636	1.24750892824	5.85007675021	11.2938313336	1058.27765553	-0.693582407573	1.11878398427e-05	0.104505943083	liquid
