Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
20.1584333333	0.800000000000	71.9948848691	0.0138898756741	-6.47739749517	4.63450304408	-0.253966661243	5.65373753903	9.35375298871	1159.89394555	-1.03522463693	1.44759175701e-05	0.104865339715	liquid
20.4685050000	0.800000000000	71.6562664915	0.0139555135784	-3.60545838011	7.55895248261	-0.110000873900	5.67439292901	9.51003866576	1151.69404965	-1.00526117858	1.41094247683e-05	0.104970103750	liquid
20.7785766667	0.800000000000	71.3110236543	0.0140230773414	-0.685897919273	10.5325639539	0.0341841143136	5.69483889494	9.67090968003	1143.29145594	-0.974968379528	1.37565713713e-05	0.105052220742	liquid
21.0886483333	0.800000000000	70.9589044663	0.0140926640218	2.28268126182	13.5568124793	0.178652268694	5.71509516915	9.83671451296	1134.67969983	-0.944298223444	1.34164989834e-05	0.105111546883	liquid
21.3987200000	0.800000000000	70.5996357767	0.0141643790226	5.30178293598	16.6332861541	0.323470075914	5.73517543017	10.0078349767	1125.85205340	-0.913199380067	1.30884052318e-05	0.105147913582	liquid
21.7087916667	0.800000000000	70.2329207058	0.0142383370925	8.37302774278	19.7636974168	0.468706921714	5.75508857825	10.1846923987	1116.80139260	-0.881616562424	1.27715378797e-05	0.105161123642	liquid
22.0188633333	0.800000000000	69.8584358417	0.0143146634755	11.4981656090	22.9498963894	0.614435536510	5.77483995044	10.3677548203	1107.52006516	-0.849489820141	1.24651895684e-05	0.105150946943	liquid
22.3289350000	0.800000000000	69.4758280298	0.0143934952394	14.6790904393	26.1938866308	0.760732518657	5.79443246210	10.5575454007	1097.99975630	-0.816753755247	1.21686930746e-05	0.105117115555	liquid
22.6390066667	0.800000000000	69.0847106703	0.0144749828189	17.9178574613	29.4978437165	0.907678947323	5.81386767447	10.7546522939	1088.23134922	-0.783336640675	1.18814169822e-05	0.105059318139	liquid
22.9490783333	0.800000000000	68.6846594157	0.0145592918201	21.2167036969	32.8641371530	1.05536109998	5.83314679725	10.9597403528	1078.20477640	-0.749159415370	1.16027616837e-05	0.104977193515	liquid
23.2591500000	0.800000000000	68.2752071409	0.0146466051423	24.5780721511	36.2953562650	1.20387129360	5.85227164191	11.1735651295	1067.90885755	-0.714134522696	1.13321556320e-05	0.104870323188	liquid
23.5692216667	0.800000000000	67.8558380213	0.0147371254878	28.0046404642	39.7943408545	1.35330887404	5.87124554722	11.3969897837	1057.33111883	-0.678164549978	1.10690517704e-05	0.104738222625	liquid
23.8792933333	0.800000000000	67.4259805148	0.0148310783524	31.4993549749	43.3642176568	1.50378138498	5.89007430410	11.6310057075	1046.45758719	-0.641140615763	1.08129240686e-05	0.104580330991	liquid
24.1893650000	0.800000000000	66.9849989877	0.0149287156097	35.0654714133	47.0084439011	1.65540595704	5.90876711239	11.8767579391	1035.27255214	-0.602940436455	1.05632640928e-05	0.104395998981	liquid
