Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
13.9570000000	0.450000000000	77.3717143997	0.0129246199048	-54.8428331985	-49.0267542413	-3.13216994545	5.17213842994	6.97035380327	1282.96284521	-1.58842532277	2.63924514991e-05	0.0978836334375	liquid
14.2670716667	0.450000000000	77.1237649095	0.0129661719857	-52.6891838424	-46.8544064488	-2.97823091629	5.18137114927	7.04441649752	1276.85896370	-1.56659792572	2.53790678890e-05	0.0984115143512	liquid
14.5771433333	0.450000000000	76.8725238371	0.0130085490899	-50.5105497920	-44.6567027016	-2.82584409525	5.20032553135	7.13308204717	1270.63450187	-1.54154322328	2.44362615420e-05	0.0989182207500	liquid
14.8872150000	0.450000000000	76.6177161176	0.0130518116524	-48.3031151962	-42.4297999527	-2.67468308777	5.22514377081	7.23217226685	1264.33777193	-1.51441391057	2.35559746475e-05	0.0994035830544	liquid
15.1972866667	0.450000000000	76.3590969364	0.0130960165864	-46.0641556654	-40.1709482015	-2.52451440770	5.25318215746	7.33875314367	1257.99243607	-1.48600845590	2.27314318745e-05	0.0998674441569	liquid
15.5073583333	0.450000000000	76.0964470724	0.0131412179999	-43.7917056674	-37.8781575674	-2.37516826897	5.28267556211	7.45080855084	1251.60537567	-1.45686260551	2.19568941400e-05	0.100309660951	liquid
15.8174300000	0.450000000000	75.8295681052	0.0131874679625	-41.4843144548	-35.5499538717	-2.22651792386	5.31248553136	7.56699264082	1245.17268573	-1.42732333364	2.12274634517e-05	0.100730104455	liquid
16.1275016667	0.450000000000	75.5582777999	0.0132348172711	-39.1408687642	-33.1852009922	-2.07846519061	5.34191346307	7.68644419590	1238.68399249	-1.39760530737	2.05389280043e-05	0.101128658971	liquid
16.4375733333	0.450000000000	75.2824058319	0.0132833161872	-36.7604653021	-30.7829730179	-1.93093041985	5.37056366084	7.80864896941	1232.12543213	-1.36783239903	1.98876389525e-05	0.101505220584	liquid
16.7476450000	0.450000000000	75.0017899165	0.0133330151335	-34.3423199484	-28.3424631383	-1.78384561426	5.39824412539	7.93333871716	1225.48162643	-1.33806737773	1.92704120933e-05	0.101859695245	liquid
17.0577166667	0.450000000000	74.7162723522	0.0133839653467	-31.8857037418	-25.8629193358	-1.63714976603	5.42489557632	8.06041798367	1218.73693712	-1.30833268481	1.86844491445e-05	0.102191996602	liquid
17.3677883333	0.450000000000	74.4256969457	0.0134362194919	-29.3898981653	-23.3435993939	-1.49078573760	5.45054137696	8.18991170117	1211.87621626	-1.27862468689	1.81272744527e-05	0.102502043668	liquid
17.6778600000	0.450000000000	74.1299062733	0.0134898322455	-26.8541641447	-20.7837396342	-1.34469820221	5.47525278595	8.32192828129	1204.88521249	-1.24892325889	1.75966838715e-05	0.102789758415	liquid
17.9879316667	0.450000000000	73.8287392193	0.0135448608574	-24.2777206150	-18.1825332292	-1.19883230103	5.49912533639	8.45663417019	1197.75074753	-1.21919807674	1.70907032574e-05	0.103055063310	liquid
18.2980033333	0.450000000000	73.5220287326	0.0136013657027	-21.6597295958	-15.5391150295	-1.05313277432	5.52226321046	8.59423684629	1190.46074258	-1.18941262151	1.66075545878e-05	0.103297878812	liquid
18.6080750000	0.450000000000	73.2095997401	0.0136594108362	-18.9992855286	-12.8525506523	-0.907543396746	5.54476929322	8.73497401852	1183.00414986	-1.15952660987	1.61456281351e-05	0.103518120829	liquid
18.9181466667	0.450000000000	72.8912671588	0.0137190645598	-16.2954072281	-10.1218281762	-0.762006598370	5.56673920669	8.87910737911	1175.37082639	-1.12949735351	1.57034594695e-05	0.103715698100	liquid
19.2282183333	0.450000000000	72.5668339519	0.0137804000194	-13.5470312356	-7.34585122683	-0.616463189490	5.58825808891	9.02691971830	1167.55137501	-1.09928039634	1.52797103235e-05	0.103890509494	liquid
19.5382900000	0.450000000000	72.2360891712	0.0138434958408	-10.7530056772	-4.52343254884	-0.470852132606	5.60939922742	9.17871455291	1159.53696859	-1.06882966835	1.48731525581e-05	0.104042441177	liquid
19.8483616667	0.450000000000	71.8988059361	0.0139084368228	-7.91208395206	-1.65328738178	-0.325110322451	5.63022391233	9.33481768261	1151.31916777	-1.03809731682	1.44826546246e-05	0.104171363592	liquid
20.1584333333	0.450000000000	71.5547392899	0.0139753147021	-5.02291772258	1.26597389335	-0.179172346625	5.65078206101	9.49558028923	1142.88973764	-1.00703331974	1.41071700453e-05	0.104277128225	liquid
20.4685050000	0.450000000000	71.2036238815	0.0140442290081	-2.08404877697	4.23585427668	-0.0329702069688	5.67111330396	9.66138335167	1134.24046664	-0.975584947497	1.37457275284e-05	0.104359564064	liquid
20.7785766667	0.450000000000	70.8451714067	0.0141152880309	0.906100616771	7.25798023065	0.113567013667	5.69124832042	9.83264327635	1125.36298795	-0.943696110583	1.33974224104e-05	0.104418473699	liquid
21.0886483333	0.450000000000	70.4790677432	0.0141886099238	3.94923922945	10.3341136951	0.260513552352	5.71121028419	10.0098187513	1116.24860285	-0.911306610585	1.30614091766e-05	0.104453628967	liquid
21.3987200000	0.450000000000	70.1049697010	0.0142643239740	7.04722064186	13.4661664301	0.407947447289	5.73101633140	10.1934189307	1106.88810375	-0.878351296779	1.27368948543e-05	0.104464766040	liquid
21.7087916667	0.450000000000	69.7225012941	0.0143425720741	10.2020596944	16.6562171277	0.555951112887	5.75067899925	10.3840131557	1097.27159394	-0.844759118178	1.24231331116e-05	0.104451579833	liquid
22.0188633333	0.450000000000	69.3312494245	0.0144235104415	13.4159521165	19.9065318152	0.704612024551	5.77020761064	10.5822425230	1087.38830010	-0.810452050431	1.21194189172e-05	0.104413717582	liquid
22.3289350000	0.450000000000	68.9307588427	0.0145073116384	16.6912979493	23.2195881865	0.854023532738	5.78960959912	10.7888337400	1077.22637259	-0.775343866702	1.18250836378e-05	0.104350771400	liquid
22.6390066667	0.450000000000	68.5205262150	0.0145941669634	20.0307295253	26.5981046589	1.00428583101	5.80889178288	11.0046158615	1066.77266761	-0.739338710488	1.15394904634e-05	0.104262269589	liquid
22.9490783333	0.450000000000	68.0999930875	0.0146842893026	23.4371449793	30.0450751655	1.15550710983	5.82806160768	11.2305407063	1056.01250380	-0.702329415211	1.12620300568e-05	0.104147666405	liquid
23.2591500000	0.450000000000	67.6685374737	0.0147779165523	26.9137485359	33.5638109844	1.30780493745	5.84712838892	11.4677080290	1044.92938431	-0.664195498659	1.09921163270e-05	0.104006329908	liquid
23.5692216667	0.450000000000	67.2254637172	0.0148753157614	30.4640991985	37.1579912911	1.46130792187	5.86610459309	11.7173969008	1033.50467285	-0.624800738307	1.07291822244e-05	0.103837527421	liquid
23.8792933333	0.450000000000	66.7699901711	0.0149767881864	34.0921699684	40.8317246522	1.61615772527	5.88500721074	11.9811052864	1021.71720923	-0.583990203571	1.04726754423e-05	0.103640407964	liquid
24.1893650000	0.450000000000	66.3012340860	0.0150826755156	37.8024204228	44.5896244048	1.77251152612	5.90385928821	12.2606005658	1009.54284547	-0.541586579410	1.02220538952e-05	0.103413980851	liquid
24.4994366667	0.450000000000	65.8181928931	0.0151933676092	41.5998864541	48.4369018782	1.93054505726	5.92269170644	12.5579848656	996.953877264	-0.497385556957	9.97678081288e-06	0.103157089340	liquid
24.8095083333	0.450000000000	65.3197207693	0.0153093122295	45.4902923518	52.3794828550	2.09045639536	5.94154532496	12.8757807117	983.918337098	-0.451149982375	9.73631924650e-06	0.102908050329	liquid
25.1195800000	0.450000000000	64.8044989455	0.0154310274174	49.4801923961	56.4241547339	2.25247074446	5.96047365350	13.2170450192	970.399102348	-0.402602331696	9.50012571662e-06	0.102625485352	liquid
25.4296516667	0.450000000000	64.2709975887	0.0155591174483	53.5771520499	60.5787549016	2.41684655623	5.97954628005	13.5855233090	956.352753120	-0.351414895232	9.26764263219e-06	0.102307607803	liquid
25.7397233333	0.450000000000	63.7174261414	0.0156942937052	57.7899832162	64.8524153835	2.58388347844	5.99885338628	13.9858621827	941.728086415	-0.297196774748	9.03828895786e-06	0.101953598114	liquid
26.0497950000	0.450000000000	63.1416675400	0.0158374024469	62.1290547561	69.2558858572	2.75393285282	6.01851184208	14.4239081083	926.464149837	-0.239476358988	8.81144836942e-06	0.101561853088	liquid
26.3598666667	0.450000000000	62.5411894261	0.0159894624515	66.6067100883	73.8019681915	2.92741184653	6.03867363032	14.9071374038	910.487589581	-0.177677241850	8.58645376054e-06	0.101130128340	liquid
26.6699383333	0.450000000000	61.9129216937	0.0161517171641	71.2378409789	78.5061137027	3.10482289210	6.05953778438	15.4452916114	893.708995832	-0.111084388153	8.36256634678e-06	0.100655523714	liquid
26.6823652249	0.450000000000	61.8871124012	0.0161584530478	71.4268888632	78.6981927347	3.11202329440	6.06039207432	15.4681744514	893.018353927	-0.108303580331	8.35360509833e-06	0.100635560112	liquid
26.6823652249	0.450000000000	5.45575045628	0.183292840831	379.504813212	461.986591586	17.4768817176	6.94267487321	17.7403178324	378.388007498	13.0963012081	1.39480217435e-06	0.0276536577293	vapor
26.9800100000	0.450000000000	5.32328148733	0.187854052501	382.637828422	467.172152047	17.6701561988	6.87420824081	17.1212532253	383.000585284	12.7998372602	1.41137911361e-06	0.0276409279966	vapor
27.2900816667	0.450000000000	5.19582480385	0.192462224527	385.786059215	472.394060252	17.8626057010	6.81298431738	16.5755373020	387.591195071	12.5074413976	1.42848591880e-06	0.0276564276249	vapor
