Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
13.9570000000	0.850000000000	77.6948424869	0.0128708672029	-55.5372583079	-44.5970211854	-3.18442339801	5.18038866260	6.92764932524	1295.23996806	-1.59886326281	2.71208501133e-05	0.0981700264335	liquid
14.2670716667	0.850000000000	77.4527352611	0.0129110998679	-53.4130698822	-42.4386349944	-3.03147356239	5.18749952292	6.99708245403	1289.47474467	-1.57817607923	2.60776612312e-05	0.0987137133059	liquid
14.5771433333	0.850000000000	77.2075404660	0.0129521027864	-51.2656016779	-40.2563143095	-2.88015323820	5.20471291181	7.08120712938	1283.57842454	-1.55418060929	2.51075003050e-05	0.0992364422141	liquid
14.8872150000	0.850000000000	76.9590016775	0.0129939315506	-49.0910329173	-38.0461910993	-2.73013107967	5.22814257970	7.17582657751	1277.60059083	-1.52804285429	2.42020675667e-05	0.0997380626989	liquid
15.1972866667	0.850000000000	76.7068920183	0.0130366382171	-46.8866405109	-35.8054980264	-2.58116946375	5.25510887997	7.27797697524	1271.56693205	-1.50057692182	2.33543751076e-05	0.100218437122	liquid
15.5073583333	0.850000000000	76.4510098465	0.0130802719546	-44.6504693986	-33.5322382372	-2.43309539306	5.28380791993	7.38560577973	1265.48670599	-1.47233432389	2.25584967991e-05	0.100677442357	liquid
15.8174300000	0.850000000000	76.1911742915	0.0131248797423	-42.3810902698	-31.2249424888	-2.28577985969	5.31306267741	7.49732713958	1259.35848691	-1.44367679636	2.18093698243e-05	0.101114970110	liquid
16.1275016667	0.850000000000	75.9272209486	0.0131705070659	-40.0774233098	-28.8824923037	-2.13912334902	5.34213802455	7.61223810090	1253.17434351	-1.41483230762	2.11026369304e-05	0.101530926301	liquid
16.4375733333	0.850000000000	75.6589978984	0.0132171985855	-37.7386112815	-26.5039924839	-1.99304575769	5.37060481258	7.72978197420	1246.92274718	-1.38593650300	2.04345207570e-05	0.101925229810	liquid
16.7476450000	0.850000000000	75.3863621189	0.0132649987596	-35.3639290849	-24.0886801392	-1.84747945583	5.39824113846	7.84964780717	1240.59051965	-1.35706253160	1.98017234203e-05	0.102297810828	liquid
17.0577166667	0.850000000000	75.1091763036	0.0133139524252	-32.9527200083	-21.6358604469	-1.70236456841	5.42496147733	7.97169720552	1234.16408457	-1.32824204928	1.92013459891e-05	0.102648608968	liquid
17.3677883333	0.850000000000	74.8273060605	0.0133641053333	-30.5043512984	-19.1448617651	-1.55764580670	5.45076648883	8.09591168308	1227.63022951	-1.29947972934	1.86308236447e-05	0.102977571253	liquid
17.6778600000	0.850000000000	74.5406174514	0.0134155046496	-28.0181835347	-16.6150045826	-1.41327037046	5.47570801485	8.22235530437	1220.97653188	-1.27076310127	1.80878732291e-05	0.103284650039	liquid
17.9879316667	0.850000000000	74.2489748202	0.0134681994253	-25.4935497212	-14.0455802097	-1.26918657899	5.49986513371	8.35114864322	1214.19155921	-1.24206908285	1.75704505998e-05	0.103569800921	liquid
18.2980033333	0.850000000000	73.9522388559	0.0135222410501	-22.9297410782	-11.4358361857	-1.12534298976	5.52332818093	8.48245106612	1207.26492159	-1.21336820340	1.70767157693e-05	0.103832980637	liquid
18.6080750000	0.850000000000	73.6502648397	0.0135776836944	-20.3259973265	-8.78496618628	-0.981687835145	5.54618844699	8.61644911122	1200.18723018	-1.18462723394	1.66050042414e-05	0.104074144972	liquid
18.9181466667	0.850000000000	73.3429010244	0.0136345847523	-17.6814998471	-6.09210280765	-0.838168659073	5.56853186940	8.75334931567	1192.94999859	-1.15581073083	1.61538033006e-05	0.104293246651	liquid
19.2282183333	0.850000000000	73.0299871002	0.0136930052942	-14.9953665460	-3.35631204595	-0.694732072272	5.59043549246	8.89337428646	1185.54551199	-1.12688184678	1.57217322716e-05	0.104490233203	liquid
19.5382900000	0.850000000000	72.7113527026	0.0137530105387	-12.2666475658	-0.576588607918	-0.551323569986	5.61196580785	9.03676114422	1177.96668007	-1.09780265399	1.53075259755e-05	0.104665044784	liquid
19.8483616667	0.850000000000	72.3868159225	0.0138146703548	-9.49432122052	2.24814858103	-0.407887374124	5.63317834134	9.18376172122	1170.20688451	-1.06853414584	1.49100207699e-05	0.104817611905	liquid
20.1584333333	0.850000000000	72.0561817767	0.0138780598048	-6.67728968931	5.11906114474	-0.264366273872	5.65411803613	9.33464408551	1162.25982710	-1.03903602871	1.45281426858e-05	0.104947853057	liquid
20.4685050000	0.850000000000	71.7192406021	0.0139432597390	-3.81437411390	8.03739666426	-0.120701446980	5.67482011887	9.48969510734	1154.11938204	-1.00926637635	1.41608972726e-05	0.105055672177	liquid
20.7785766667	0.850000000000	71.3757663335	0.0140103574556	-0.904308817709	11.0044950196	0.0231677507817	5.69531123271	9.64922389548	1145.77945397	-0.979181192196	1.38073608395e-05	0.105140955925	liquid
21.0886483333	0.850000000000	71.0255146227	0.0140794474396	2.05426559619	14.0217959198	0.167304037338	5.71561069295	9.81356601922	1137.23384178	-0.948733905284	1.34666728439e-05	0.105203570709	liquid
21.3987200000	0.850000000000	70.6682207565	0.0141506321978	5.06281049409	17.0908478622	0.311772504888	5.73573177148	9.98308850342	1128.47610753	-0.917874811987	1.31380292208e-05	0.105243359410	liquid
21.7087916667	0.850000000000	70.3035973223	0.0142240232092	8.12289903725	20.2133187650	0.456640976545	5.75568295279	10.1581956478	1119.49944862	-0.886550465382	1.28206764885e-05	0.105260137742	liquid
22.0188633333	0.850000000000	69.9313315642	0.0142997420131	11.2362278354	23.3910085465	0.601980426658	5.77546912929	10.3393357798	1110.29657148	-0.854703006608	1.25139064915e-05	0.105253690169	liquid
22.3289350000	0.850000000000	69.5510823653	0.0143779214642	14.4046307191	26.6258639637	0.747865473665	5.79509272247	10.5270091129	1100.85956401	-0.822269426101	1.22170516671e-05	0.105223765275	liquid
22.6390066667	0.850000000000	69.1624767745	0.0144587071869	17.6300949798	29.9199960886	0.894374956242	5.81455472834	10.7217769463	1091.17976382	-0.789180736947	1.19294807351e-05	0.105170070502	liquid
22.9490783333	0.850000000000	68.7651059833	0.0145422592709	20.9147805052	33.2757008854	1.04159260629	5.83385569511	10.9242725259	1081.24761891	-0.755361036796	1.16505947280e-05	0.105092266096	liquid
